hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
0, 1.10200, -674299, -351603, -674299, -351603, -674299, -351603, 0, 0
0, 1.10300, -676211, -352642, -676211, -352642, -676211, -352642, 0, 0
0, 1.10400, -678110, -353684, -678110, -353684, -678110, -353684, 0, 0
0, 1.10500, -679997, -354728, -679997, -354728, -679997, -354728, 0, 0
0, 1.10600, -681872, -355775, -681872, -355775, -681872, -355775, 0, 0
0, 1.10700, -683734, -356825, -683734, -356825, -683734, -356825, 0, 0
0, 1.10800, -685584, -357877, -685584, -357877, -685584, -357877, 0, 0
0, 1.10900, -687421, -358931, -687421, -358931, -687421, -358931, 0, 0
0, 1.11000, -689246, -359988, -689246, -359988, -689246, -359988, 0, 0
0, 1.11100, -691058, -361048, -691058, -361048, -691058, -361048, 0, 0
0, 1.11200, -692857, -362109, -692857, -362109, -692857, -362109, 0, 0
0, 1.11300, -694643, -363173, -694643, -363173, -694643, -363173, 0, 0
0, 1.11400, -696417, -364239, -696417, -364239, -696417, -364239, 0, 0
0, 1.11500, -698177, -365308, -698177, -365308, -698177, -365308, 0, 0
0, 1.11600, -699924, -366378, -699924, -366378, -699924, -366378, 0, 0
0, 1.11700, -701659, -367450, -701659, -367450, -701659, -367450, 0, 0
0, 1.11800, -703380, -368525, -703380, -368525, -703380, -368525, 0, 0
0, 1.11900, -705087, -369601, -705087, -369601, -705087, -369601, 0, 0
0, 1.12000, -706782, -370679, -706782, -370679, -706782, -370679, 0, 0
0, 1.12100, -708463, -371759, -708463, -371759, -708463, -371759, 0, 0
0, 1.12200, -710131, -372841, -710131, -372841, -710131, -372841, 0, 0
0, 1.12300, -711785, -373924, -711785, -373924, -711785, -373924, 0, 0
0, 1.12400, -713426, -375009, -713426, -375009, -713426, -375009, 0, 0
0, 1.12500, -715053, -376095, -715053, -376095, -715053, -376095, 0, 0
0, 1.12600, -716667, -377184, -716667, -377184, -716667, -377184, 0, 0
0, 1.12700, -718267, -378273, -718267, -378273, -718267, -378273, 0, 0
0, 1.12800, -719854, -379364, -719854, -379364, -719854, -379364, 0, 0
0, 1.12900, -721427, -380456, -721427, -380456, -721427, -380456, 0, 0
0, 1.13000, -722986, -381550, -722986, -381550, -722986, -381550, 0, 0
0, 1.13100, -724531, -382645, -724531, -382645, -724531, -382645, 0, 0
0, 1.13200, -726062, -383741, -726062, -383741, -726062, -383741, 0, 0
0, 1.13300, -727580, -384838, -727580, -384838, -727580, -384838, 0, 0
0, 1.13400, -729084, -385936, -729084, -385936, -729084, -385936, 0, 0
0, 1.13500, -730573, -387036, -730573, -387036, -730573, -387036, 0, 0
0, 1.13600, -732049, -388136, -732049, -388136, -732049, -388136, 0, 0
0, 1.13700, -733511, -389237, -733511, -389237, -733511, -389237, 0, 0
0, 1.13800, -734960, -390339, -734960, -390339, -734960, -390339, 0, 0
0, 1.13900, -736394, -391442, -736394, -391442, -736394, -391442, 0, 0
0, 1.14000, -737814, -392545, -737814, -392545, -737814, -392545, 0, 0
0, 1.14100, -739220, -393650, -739220, -393650, -739220, -393650, 0, 0
0, 1.14200, -740612, -394755, -740612, -394755, -740612, -394755, 0, 0
0, 1.14300, -741990, -395860, -741990, -395860, -741990, -395860, 0, 0
0, 1.14400, -743355, -396966, -743355, -396966, -743355, -396966, 0, 0
0, 1.14500, -744705, -398073, -744705, -398073, -744705, -398073, 0, 0
0, 1.14600, -746041, -399180, -746041, -399180, -746041, -399180, 0, 0
0, 1.14700, -747363, -400287, -747363, -400287, -747363, -400287, 0, 0
0, 1.14800, -748671, -401395, -748671, -401395, -748671, -401395, 0, 0
0, 1.14900, -749965, -402502, -749965, -402502, -749965, -402502, 0, 0
0, 1.15000, -751245, -403611, -751245, -403611, -751245, -403611, 0, 0
0, 1.15100, -752511, -404719, -752511, -404719, -752511, -404719, 0, 0
0, 1.15200, -753763, -405827, -753763, -405827, -753763, -405827, 0, 0
0, 1.15300, -755001, -406936, -755001, -406936, -755001, -406936, 0, 0
0, 1.15400, -756225, -408044, -756225, -408044, -756225, -408044, 0, 0
0, 1.15500, -757435, -409152, -757435, -409152, -757435, -409152, 0, 0
0, 1.15600, -758631, -410261, -758631, -410261, -758631, -410261, 0, 0
0, 1.15700, -759813, -411369, -759813, -411369, -759813, -411369, 0, 0
0, 1.15800, -760982, -412477, -760982, -412477, -760982, -412477, 0, 0
0, 1.15900, -762136, -413584, -762136, -413584, -762136, -413584, 0, 0
0, 1.16000, -763276, -414692, -763276, -414692, -763276, -414692, 0, 0
0, 1.16100, -764403, -415799, -764403, -415799, -764403, -415799, 0, 0
0, 1.16200, -765515, -416906, -765515, -416906, -765515, -416906, 0, 0
0, 1.16300, -766614, -418012, -766614, -418012, -766614, -418012, 0, 0
0, 1.16400, -767699, -419117, -767699, -419117, -767699, -419117, 0, 0
0, 1.16500, -768771, -420223, -768771, -420223, -768771, -420223, 0, 0
0, 1.16600, -769828, -421327, -769828, -421327, -769828, -421327, 0, 0
0, 1.16700, -770872, -422431, -770872, -422431, -770872, -422431, 0, 0
0, 1.16800, -771902, -423534, -771902, -423534, -771902, -423534, 0, 0
0, 1.16900, -772919, -424637, -772919, -424637, -772919, -424637, 0, 0
0, 1.17000, -773922, -425739, -773922, -425739, -773922, -425739, 0, 0
0, 1.17100, -774911, -426840, -774911, -426840, -774911, -426840, 0, 0
0, 1.17200, -775887, -427940, -775887, -427940, -775887, -427940, 0, 0
0, 1.17300, -776849, -429039, -776849, -429039, -776849, -429039, 0, 0
0, 1.17400, -777798, -430137, -777798, -430137, -777798, -430137, 0, 0
0, 1.17500, -778733, -431234, -778733, -431234, -778733, -431234, 0, 0
0, 1.17600, -779655, -432330, -779655, -432330, -779655, -432330, 0, 0
0, 1.17700, -780564, -433425, -780564, -433425, -780564, -433425, 0, 0
0, 1.17800, -781460, -434519, -781460, -434519, -781460, -434519, 0, 0
0, 1.17900, -782342, -435612, -782342, -435612, -782342, -435612, 0, 0
0, 1.18000, -783211, -436704, -783211, -436704, -783211, -436704, 0, 0
0, 1.18100, -784067, -437794, -784067, -437794, -784067, -437794, 0, 0
0, 1.18200, -784909, -438883, -784909, -438883, -784909, -438883, 0, 0
0, 1.18300, -785739, -439971, -785739, -439971, -785739, -439971, 0, 0
0, 1.18400, -786556, -441057, -786556, -441057, -786556, -441057, 0, 0
0, 1.18500, -787360, -442142, -787360, -442142, -787360, -442142, 0, 0
0, 1.18600, -788151, -443225, -788151, -443225, -788151, -443225, 0, 0
0, 1.18700, -788929, -444307, -788929, -444307, -788929, -444307, 0, 0
0, 1.18800, -789694, -445387, -789694, -445387, -789694, -445387, 0, 0
0, 1.18900, -790447, -446466, -790447, -446466, -790447, -446466, 0, 0
0, 1.19000, -791187, -447543, -791187, -447543, -791187, -447543, 0, 0
0, 1.19100, -791914, -448618, -791914, -448618, -791914, -448618, 0, 0
0, 1.19200, -792629, -449692, -792629, -449692, -792629, -449692, 0, 0
0, 1.19300, -793332, -450764, -793332, -450764, -793332, -450764, 0, 0
0, 1.19400, -794022, -451834, -794022, -451834, -794022, -451834, 0, 0
0, 1.19500, -794699, -452903, -794699, -452903, -794699, -452903, 0, 0
0, 1.19600, -795364, -453970, -795364, -453970, -795364, -453970, 0, 0
0, 1.19700, -796018, -455034, -796018, -455034, -796018, -455034, 0, 0
0, 1.19800, -796658, -456097, -796658, -456097, -796658, -456097, 0, 0
0, 1.19900, -797287, -457158, -797287, -457158, -797287, -457158, 0, 0
0, 1.20000, -797904, -458217, -797904, -458217, -797904, -458217, 0, 0
0, 1.20100, -798509, -459274, -798509, -459274, -798509, -459274, 0, 0
0, 1.20200, -799102, -460329, -799102, -460329, -799102, -460329, 0, 0
0, 1.20300, -799683, -461381, -799683, -461381, -799683, -461381, 0, 0
0, 1.20400, -800252, -462432, -800252, -462432, -800252, -462432, 0, 0
0, 1.20500, -800810, -463480, -800810, -463480, -800810, -463480, 0, 0
0, 1.20600, -801356, -464527, -801356, -464527, -801356, -464527, 0, 0
0, 1.20700, -801891, -465571, -801891, -465571, -801891, -465571, 0, 0
0, 1.20800, -802414, -466613, -802414, -466613, -802414, -466613, 0, 0
0, 1.20900, -802925, -467653, -802925, -467653, -802925, -467653, 0, 0
0, 1.21000, -803426, -468690, -803426, -468690, -803426, -468690, 0, 0
0, 1.21100, -803915, -469725, -803915, -469725, -803915, -469725, 0, 0
0, 1.21200, -804393, -470758, -804393, -470758, -804393, -470758, 0, 0
0, 1.21300, -804859, -471788, -804859, -471788, -804859, -471788, 0, 0
0, 1.21400, -805315, -472816, -805315, -472816, -805315, -472816, 0, 0
0, 1.21500, -805760, -473841, -805760, -473841, -805760, -473841, 0, 0
0, 1.21600, -806194, -474864, -806194, -474864, -806194, -474864, 0, 0
0, 1.21700, -806617, -475885, -806617, -475885, -806617, -475885, 0, 0
0, 1.21800, -807029, -476903, -807029, -476903, -807029, -476903, 0, 0
0, 1.21900, -807431, -477918, -807431, -477918, -807431, -477918, 0, 0
0, 1.22000, -807822, -478931, -807822, -478931, -807822, -478931, 0, 0
0, 1.22100, -808202, -479941, -808202, -479941, -808202, -479941, 0, 0
0, 1.22200, -808572, -480949, -808572, -480949, -808572, -480949, 0, 0
0, 1.22300, -808932, -481954, -808932, -481954, -808932, -481954, 0, 0
0, 1.22400, -809282, -482956, -809282, -482956, -809282, -482956, 0, 0
0, 1.22500, -809621, -483956, -809621, -483956, -809621, -483956, 0, 0
0, 1.22600, -809950, -484953, -809950, -484953, -809950, -484953, 0, 0
0, 1.22700, -810270, -485947, -810270, -485947, -810270, -485947, 0, 0
0, 1.22800, -810579, -486939, -810579, -486939, -810579, -486939, 0, 0
0, 1.22900, -810878, -487928, -810878, -487928, -810878, -487928, 0, 0
0, 1.23000, -811168, -488914, -811168, -488914, -811168, -488914, 0, 0
0, 1.23100, -811448, -489897, -811448, -489897, -811448, -489897, 0, 0
0, 1.23200, -811718, -490877, -811718, -490877, -811718, -490877, 0, 0
0, 1.23300, -811978, -491854, -811978, -491854, -811978, -491854, 0, 0
0, 1.23400, -812230, -492829, -812230, -492829, -812230, -492829, 0, 0
0, 1.23500, -812471, -493801, -812471, -493801, -812471, -493801, 0, 0
0, 1.23600, -812704, -494770, -812704, -494770, -812704, -494770, 0, 0
0, 1.23700, -812927, -495735, -812927, -495735, -812927, -495735, 0, 0
0, 1.23800, -813141, -496698, -813141, -496698, -813141, -496698, 0, 0
0, 1.23900, -813346, -497658, -813346, -497658, -813346, -497658, 0, 0
0, 1.24000, -813542, -498615, -813542, -498615, -813542, -498615, 0, 0
0, 1.24100, -813729, -499569, -813729, -499569, -813729, -499569, 0, 0
0, 1.24200, -813907, -500520, -813907, -500520, -813907, -500520, 0, 0
0, 1.24300, -814077, -501468, -814077, -501468, -814077, -501468, 0, 0
0, 1.24400, -814238, -502413, -814238, -502413, -814238, -502413, 0, 0
0, 1.24500, -814390, -503355, -814390, -503355, -814390, -503355, 0, 0
0, 1.24600, -814534, -504294, -814534, -504294, -814534, -504294, 0, 0
0, 1.24700, -814669, -505229, -814669, -505229, -814669, -505229, 0, 0
0, 1.24800, -814796, -506162, -814796, -506162, -814796, -506162, 0, 0
0, 1.24900, -814915, -507092, -814915, -507092, -814915, -507092, 0, 0
0, 1.25000, -815025, -508018, -815025, -508018, -815025, -508018, 0, 0
0, 1.25100, -815128, -508941, -815128, -508941, -815128, -508941, 0, 0
0, 1.25200, -815222, -509861, -815222, -509861, -815222, -509861, 0, 0
0, 1.25300, -815309, -510778, -815309, -510778, -815309, -510778, 0, 0
0, 1.25400, -815387, -511692, -815387, -511692, -815387, -511692, 0, 0
0, 1.25500, -815458, -512603, -815458, -512603, -815458, -512603, 0, 0
0, 1.25600, -815521, -513510, -815521, -513510, -815521, -513510, 0, 0
0, 1.25700, -815576, -514414, -815576, -514414, -815576, -514414, 0, 0
0, 1.25800, -815624, -515315, -815624, -515315, -815624, -515315, 0, 0
0, 1.25900, -815665, -516213, -815665, -516213, -815665, -516213, 0, 0
0, 1.26000, -815698, -517107, -815698, -517107, -815698, -517107, 0, 0
0, 1.26100, -815724, -517999, -815724, -517999, -815724, -517999, 0, 0
0, 1.26200, -815742, -518887, -815742, -518887, -815742, -518887, 0, 0
0, 1.26300, -815754, -519771, -815754, -519771, -815754, -519771, 0, 0
0, 1.26400, -815758, -520653, -815758, -520653, -815758, -520653, 0, 0
0, 1.26500, -815755, -521531, -815755, -521531, -815755, -521531, 0, 0
0, 1.26600, -815746, -522406, -815746, -522406, -815746, -522406, 0, 0
0, 1.26700, -815729, -523278, -815729, -523278, -815729, -523278, 0, 0
0, 1.26800, -815706, -524146, -815706, -524146, -815706, -524146, 0, 0
0, 1.26900, -815676, -525011, -815676, -525011, -815676, -525011, 0, 0
0, 1.27000, -815639, -525873, -815639, -525873, -815639, -525873, 0, 0
0, 1.27100, -815596, -526731, -815596, -526731, -815596, -526731, 0, 0
0, 1.27200, -815547, -527586, -815547, -527586, -815547, -527586, 0, 0
0, 1.27300, -815491, -528438, -815491, -528438, -815491, -528438, 0, 0
0, 1.27400, -815429, -529287, -815429, -529287, -815429, -529287, 0, 0
0, 1.27500, -815361, -530132, -815361, -530132, -815361, -530132, 0, 0
0, 1.27600, -815286, -530973, -815286, -530973, -815286, -530973, 0, 0
0, 1.27700, -815205, -531812, -815205, -531812, -815205, -531812, 0, 0
0, 1.27800, -815119, -532647, -815119, -532647, -815119, -532647, 0, 0
0, 1.27900, -815026, -533479, -815026, -533479, -815026, -533479, 0, 0
0, 1.28000, -814928, -534307, -814928, -534307, -814928, -534307, 0, 0
0, 1.28100, -814824, -535132, -814824, -535132, -814824, -535132, 0, 0
0, 1.28200, -814714, -535954, -814714, -535954, -814714, -535954, 0, 0
0, 1.28300, -814598, -536772, -814598, -536772, -814598, -536772, 0, 0
0, 1.28400, -814477, -537587, -814477, -537587, -814477, -537587, 0, 0
0, 1.28500, -814351, -538399, -814351, -538399, -814351, -538399, 0, 0
0, 1.28600, -814219, -539207, -814219, -539207, -814219, -539207, 0, 0
0, 1.28700, -814081, -540012, -814081, -540012, -814081, -540012, 0, 0
0, 1.28800, -813939, -540813, -813939, -540813, -813939, -540813, 0, 0
0, 1.28900, -813791, -541611, -813791, -541611, -813791, -541611, 0, 0
0, 1.29000, -813638, -542406, -813638, -542406, -813638, -542406, 0, 0
0, 1.29100, -813480, -543197, -813480, -543197, -813480, -543197, 0, 0
0, 1.29200, -813317, -543985, -813317, -543985, -813317, -543985, 0, 0
0, 1.29300, -813149, -544770, -813149, -544770, -813149, -544770, 0, 0
0, 1.29400, -812976, -545551, -812976, -545551, -812976, -545551, 0, 0
0, 1.29500, -812799, -546329, -812799, -546329, -812799, -546329, 0, 0
0, 1.29600, -812616, -547103, -812616, -547103, -812616, -547103, 0, 0
0, 1.29700, -812429, -547874, -812429, -547874, -812429, -547874, 0, 0
0, 1.29800, -812238, -548642, -812238, -548642, -812238, -548642, 0, 0
0, 1.29900, -812042, -549407, -812042, -549407, -812042, -549407, 0, 0
0, 1.30000, -811841, -550168, -811841, -550168, -811841, -550168, 0, 0
0, 1.30100, -811636, -550925, -811636, -550925, -811636, -550925, 0, 0
0, 1.30200, -811427, -551680, -811427, -551680, -811427, -551680, 0, 0
0, 1.30300, -811214, -552430, -811214, -552430, -811214, -552430, 0, 0
0, 1.30400, -810996, -553178, -810996, -553178, -810996, -553178, 0, 0
0, 1.30500, -810774, -553922, -810774, -553922, -810774, -553922, 0, 0
0, 1.30600, -810549, -554663, -810549, -554663, -810549, -554663, 0, 0
0, 1.30700, -810319, -555401, -810319, -555401, -810319, -555401, 0, 0
0, 1.30800, -810085, -556135, -810085, -556135, -810085, -556135, 0, 0
0, 1.30900, -809847, -556866, -809847, -556866, -809847, -556866, 0, 0
0, 1.31000, -809606, -557593, -809606, -557593, -809606, -557593, 0, 0
0, 1.31100, -809361, -558317, -809361, -558317, -809361, -558317, 0, 0
0, 1.31200, -809112, -559038, -809112, -559038, -809112, -559038, 0, 0
0, 1.31300, -808859, -559756, -808859, -559756, -808859, -559756, 0, 0
0, 1.31400, -808603, -560470, -808603, -560470, -808603, -560470, 0, 0
0, 1.31500, -808344, -561181, -808344, -561181, -808344, -561181, 0, 0
0, 1.31600, -808081, -561888, -808081, -561888, -808081, -561888, 0, 0
0, 1.31700, -807814, -562592, -807814, -562592, -807814, -562592, 0, 0
0, 1.31800, -807545, -563293, -807545, -563293, -807545, -563293, 0, 0
0, 1.31900, -807272, -563991, -807272, -563991, -807272, -563991, 0, 0
0, 1.32000, -806995, -564685, -806995, -564685, -806995, -564685, 0, 0
0, 1.32100, -806716, -565376, -806716, -565376, -806716, -565376, 0, 0
0, 1.32200, -806434, -566064, -806434, -566064, -806434, -566064, 0, 0
0, 1.32300, -806148, -566748, -806148, -566748, -806148, -566748, 0, 0
0, 1.32400, -805860, -567430, -805860, -567430, -805860, -567430, 0, 0
0, 1.32500, -805568, -568107, -805568, -568107, -805568, -568107, 0, 0
0, 1.32600, -805274, -568782, -805274, -568782, -805274, -568782, 0, 0
0, 1.32700, -804977, -569454, -804977, -569454, -804977, -569454, 0, 0
0, 1.32800, -804677, -570122, -804677, -570122, -804677, -570122, 0, 0
0, 1.32900, -804374, -570787, -804374, -570787, -804374, -570787, 0, 0
0, 1.33000, -804069, -571448, -804069, -571448, -804069, -571448, 0, 0
0, 1.33100, -803761, -572107, -803761, -572107, -803761, -572107, 0, 0
0, 1.33200, -803451, -572762, -803451, -572762, -803451, -572762, 0, 0
0, 1.33300, -803138, -573414, -803138, -573414, -803138, -573414, 0, 0
0, 1.33400, -802822, -574063, -802822, -574063, -802822, -574063, 0, 0
0, 1.33500, -802504, -574709, -802504, -574709, -802504, -574709, 0, 0
0, 1.33600, -802184, -575351, -802184, -575351, -802184, -575351, 0, 0
0, 1.33700, -801862, -575990, -801862, -575990, -801862, -575990, 0, 0
0, 1.33800, -801537, -576626, -801537, -576626, -801537, -576626, 0, 0
0, 1.33900, -801210, -577259, -801210, -577259, -801210, -577259, 0, 0
0, 1.34000, -800881, -577889, -800881, -577889, -800881, -577889, 0, 0
0, 1.34100, -800550, -578515, -800550, -578515, -800550, -578515, 0, 0
0, 1.34200, -800217, -579139, -800217, -579139, -800217, -579139, 0, 0
0, 1.34300, -799881, -579759, -799881, -579759, -799881, -579759, 0, 0
0, 1.34400, -799544, -580376, -799544, -580376, -799544, -580376, 0, 0
0, 1.34500, -799205, -580990, -799205, -580990, -799205, -580990, 0, 0
0, 1.34600, -798864, -581601, -798864, -581601, -798864, -581601, 0, 0
0, 1.34700, -798521, -582209, -798521, -582209, -798521, -582209, 0, 0
0, 1.34800, -798176, -582814, -798176, -582814, -798176, -582814, 0, 0
0, 1.34900, -797830, -583415, -797830, -583415, -797830, -583415, 0, 0
0, 1.35000, -797482, -584014, -797482, -584014, -797482, -584014, 0, 0
0, 1.35100, -797132, -584609, -797132, -584609, -797132, -584609, 0, 0
0, 1.35200, -796781, -585202, -796781, -585202, -796781, -585202, 0, 0
0, 1.35300, -796428, -585791, -796428, -585791, -796428, -585791, 0, 0
0, 1.35400, -796074, -586377, -796074, -586377, -796074, -586377, 0, 0
0, 1.35500, -795718, -586961, -795718, -586961, -795718, -586961, 0, 0
0, 1.35600, -795361, -587541, -795361, -587541, -795361, -587541, 0, 0
0, 1.35700, -795002, -588118, -795002, -588118, -795002, -588118, 0, 0
0, 1.35800, -794642, -588692, -794642, -588692, -794642, -588692, 0, 0
0, 1.35900, -794280, -589263, -794280, -589263, -794280, -589263, 0, 0
0, 1.36000, -793918, -589832, -793918, -589832, -793918, -589832, 0, 0
0, 1.36100, -793554, -590397, -793554, -590397, -793554, -590397, 0, 0
0, 1.36200, -793189, -590959, -793189, -590959, -793189, -590959, 0, 0
0, 1.36300, -792823, -591518, -792823, -591518, -792823, -591518, 0, 0
0, 1.36400, -792455, -592075, -792455, -592075, -792455, -592075, 0, 0
0, 1.36500, -792087, -592628, -792087, -592628, -792087, -592628, 0, 0
0, 1.36600, -791717, -593179, -791717, -593179, -791717, -593179, 0, 0
0, 1.36700, -791347, -593726, -791347, -593726, -791347, -593726, 0, 0
0, 1.36800, -790975, -594271, -790975, -594271, -790975, -594271, 0, 0
0, 1.36900, -790603, -594812, -790603, -594812, -790603, -594812, 0, 0
0, 1.37000, -790230, -595351, -790230, -595351, -790230, -595351, 0, 0
0, 1.37100, -789856, -595887, -789856, -595887, -789856, -595887, 0, 0
0, 1.37200, -789481, -596420, -789481, -596420, -789481, -596420, 0, 0
0, 1.37300, -789105, -596950, -789105, -596950, -789105, -596950, 0, 0
0, 1.37400, -788728, -597478, -788728, -597478, -788728, -597478, 0, 0
0, 1.37500, -788351, -598002, -788351, -598002, -788351, -598002, 0, 0
0, 1.37600, -787973, -598524, -787973, -598524, -787973, -598524, 0, 0
0, 1.37700, -787595, -599043, -787595, -599043, -787595, -599043, 0, 0
0, 1.37800, -787215, -599559, -787215, -599559, -787215, -599559, 0, 0
0, 1.37900, -786835, -600072, -786835, -600072, -786835, -600072, 0, 0
0, 1.38000, -786455, -600582, -786455, -600582, -786455, -600582, 0, 0
0, 1.38100, -786074, -601090, -786074, -601090, -786074, -601090, 0, 0
0, 1.38200, -785693, -601595, -785693, -601595, -785693, -601595, 0, 0
0, 1.38300, -785311, -602097, -785311, -602097, -785311, -602097, 0, 0
0, 1.38400, -784929, -602596, -784929, -602596, -784929, -602596, 0, 0
0, 1.38500, -784546, -603093, -784546, -603093, -784546, -603093, 0, 0
0, 1.38600, -784163, -603587, -784163, -603587, -784163, -603587, 0, 0
0, 1.38700, -783780, -604078, -783780, -604078, -783780, -604078, 0, 0
0, 1.38800, -783396, -604566, -783396, -604566, -783396, -604566, 0, 0
0, 1.38900, -783012, -605052, -783012, -605052, -783012, -605052, 0, 0
0, 1.39000, -782628, -605535, -782628, -605535, -782628, -605535, 0, 0
0, 1.39100, -782243, -606015, -782243, -606015, -782243, -606015, 0, 0
0, 1.39200, -781858, -606493, -781858, -606493, -781858, -606493, 0, 0
0, 1.39300, -781473, -606968, -781473, -606968, -781473, -606968, 0, 0
0, 1.39400, -781088, -607440, -781088, -607440, -781088, -607440, 0, 0
0, 1.39500, -780703, -607910, -780703, -607910, -780703, -607910, 0, 0
0, 1.39600, -780318, -608377, -780318, -608377, -780318, -608377, 0, 0
0, 1.39700, -779933, -608841, -779933, -608841, -779933, -608841, 0, 0
0, 1.39800, -779547, -609303, -779547, -609303, -779547, -609303, 0, 0
0, 1.39900, -779162, -609762, -779162, -609762, -779162, -609762, 0, 0
0, 1.40000, -778777, -610219, -778777, -610219, -778777, -610219, 0, 0
0, 1.40100, -778391, -610673, -778391, -610673, -778391, -610673, 0, 0
0, 1.40200, -778006, -611124, -778006, -611124, -778006, -611124, 0, 0
0, 1.40300, -777621, -611573, -777621, -611573, -777621, -611573, 0, 0
0, 1.40400, -777236, -612019, -777236, -612019, -777236, -612019, 0, 0
0, 1.40500, -776851, -612463, -776851, -612463, -776851, -612463, 0, 0
0, 1.40600, -776466, -612905, -776466, -612905, -776466, -612905, 0, 0
0, 1.40700, -776081, -613343, -776081, -613343, -776081, -613343, 0, 0
0, 1.40800, -775697, -613780, -775697, -613780, -775697, -613780, 0, 0
0, 1.40900, -775313, -614213, -775313, -614213, -775313, -614213, 0, 0
0, 1.41000, -774929, -614645, -774929, -614645, -774929, -614645, 0, 0
0, 1.41100, -774545, -615074, -774545, -615074, -774545, -615074, 0, 0
0, 1.41200, -774161, -615500, -774161, -615500, -774161, -615500, 0, 0
0, 1.41300, -773778, -615924, -773778, -615924, -773778, -615924, 0, 0
0, 1.41400, -773395, -616345, -773395, -616345, -773395, -616345, 0, 0
0, 1.41500, -773013, -616764, -773013, -616764, -773013, -616764, 0, 0
0, 1.41600, -772631, -617181, -772631, -617181, -772631, -617181, 0, 0
0, 1.41700, -772249, -617595, -772249, -617595, -772249, -617595, 0, 0
0, 1.41800, -771868, -618007, -771868, -618007, -771868, -618007, 0, 0
0, 1.41900, -771487, -618416, -771487, -618416, -771487, -618416, 0, 0
0, 1.42000, -771107, -618823, -771107, -618823, -771107, -618823, 0, 0
0, 1.42100, -770727, -619228, -770727, -619228, -770727, -619228, 0, 0
0, 1.42200, -770347, -619630, -770347, -619630, -770347, -619630, 0, 0
0, 1.42300, -769968, -620030, -769968, -620030, -769968, -620030, 0, 0
0, 1.42400, -769590, -620427, -769590, -620427, -769590, -620427, 0, 0
0, 1.42500, -769212, -620823, -769212, -620823, -769212, -620823, 0, 0
0, 1.42600, -768834, -621215, -768834, -621215, -768834, -621215, 0, 0
0, 1.42700, -768457, -621606, -768457, -621606, -768457, -621606, 0, 0
0, 1.42800, -768081, -621994, -768081, -621994, -768081, -621994, 0, 0
0, 1.42900, -767706, -622380, -767706, -622380, -767706, -622380, 0, 0
0, 1.43000, -767331, -622764, -767331, -622764, -767331, -622764, 0, 0
0, 1.43100, -766956, -623145, -766956, -623145, -766956, -623145, 0, 0
0, 1.43200, -766582, -623525, -766582, -623525, -766582, -623525, 0, 0
0, 1.43300, -766209, -623902, -766209, -623902, -766209, -623902, 0, 0
0, 1.43400, -765837, -624276, -765837, -624276, -765837, -624276, 0, 0
0, 1.43500, -765465, -624649, -765465, -624649, -765465, -624649, 0, 0
0, 1.43600, -765094, -625019, -765094, -625019, -765094, -625019, 0, 0
0, 1.43700, -764724, -625387, -764724, -625387, -764724, -625387, 0, 0
0, 1.43800, -764355, -625753, -764355, -625753, -764355, -625753, 0, 0
0, 1.43900, -763986, -626116, -763986, -626116, -763986, -626116, 0, 0
0, 1.44000, -763618, -626478, -763618, -626478, -763618, -626478, 0, 0
0, 1.44100, -763251, -626837, -763251, -626837, -763251, -626837, 0, 0
0, 1.44200, -762884, -627194, -762884, -627194, -762884, -627194, 0, 0
0, 1.44300, -762519, -627549, -762519, -627549, -762519, -627549, 0, 0
0, 1.44400, -762154, -627902, -762154, -627902, -762154, -627902, 0, 0
0, 1.44500, -761790, -628253, -761790, -628253, -761790, -628253, 0, 0
0, 1.44600, -761427, -628601, -761427, -628601, -761427, -628601, 0, 0
0, 1.44700, -761065, -628948, -761065, -628948, -761065, -628948, 0, 0
0, 1.44800, -760704, -629292, -760704, -629292, -760704, -629292, 0, 0
0, 1.44900, -760343, -629634, -760343, -629634, -760343, -629634, 0, 0
0, 1.45000, -759984, -629974, -759984, -629974, -759984, -629974, 0, 0
0, 1.45100, -759625, -630313, -759625, -630313, -759625, -630313, 0, 0
0, 1.45200, -759268, -630649, -759268, -630649, -759268, -630649, 0, 0
0, 1.45300, -758911, -630982, -758911, -630982, -758911, -630982, 0, 0
0, 1.45400, -758555, -631314, -758555, -631314, -758555, -631314, 0, 0
0, 1.45500, -758200, -631644, -758200, -631644, -758200, -631644, 0, 0
0, 1.45600, -757846, -631972, -757846, -631972, -757846, -631972, 0, 0
0, 1.45700, -757494, -632298, -757494, -632298, -757494, -632298, 0, 0
0, 1.45800, -757142, -632622, -757142, -632622, -757142, -632622, 0, 0
0, 1.45900, -756791, -632944, -756791, -632944, -756791, -632944, 0, 0
0, 1.46000, -756441, -633263, -756441, -633263, -756441, -633263, 0, 0
0, 1.46100, -756092, -633581, -756092, -633581, -756092, -633581, 0, 0
0, 1.46200, -755744, -633897, -755744, -633897, -755744, -633897, 0, 0
0, 1.46300, -755397, -634211, -755397, -634211, -755397, -634211, 0, 0
0, 1.46400, -755052, -634523, -755052, -634523, -755052, -634523, 0, 0
0, 1.46500, -754707, -634833, -754707, -634833, -754707, -634833, 0, 0
0, 1.46600, -754363, -635141, -754363, -635141, -754363, -635141, 0, 0
0, 1.46700, -754021, -635447, -754021, -635447, -754021, -635447, 0, 0
