hour, t(sec), P1 (kW), P2 (kW), P3 (kW)
5032, 0.00000, 1222.47, 1037.14, 1207.85
5033, 0.00000, 1175.85, 957.54, 1150.75
5034, 0.00000, 1151.72, 957.534, 1178.83
5035, 0.00000, 1177.06, 944.078, 1156.22
5036, 0.00000, 1135.59, 915.451, 1127.49
5037, 0.00000, 1197.05, 937.456, 1110.84
5038, 0.00000, 1104.5, 918.932, 1066.13
5039, 0.00000, 1080.27, 873.276, 1016.91
5040, 0.00000, 1015.72, 817.191, 985.168
5041, 0.00000, 1001.92, 798.348, 957.672
5042, 0.00000, 963.015, 772.583, 936.895
5043, 0.00000, 953.534, 786.907, 921.061
5044, 0.00000, 978.835, 785.922, 962.25
5045, 0.00000, 940.885, 755.135, 907.114
5046, 0.00000, 1033.82, 837.36, 980.432
5047, 0.00000, 1047.35, 840.264, 1001.14
5048, 0.00000, 1116.75, 896.133, 1084.46
5049, 0.00000, 1103.13, 897.05, 1066.39
5050, 0.00000, 1189.02, 954.981, 1157.43
5051, 0.00000, 1202.65, 988.801, 1186.72
5052, 0.00000, 1187.38, 975.561, 1184.59
5053, 0.00000, 1237.34, 998.436, 1173.38
5054, 0.00000, 1204.25, 950.64, 1175.07
5055, 0.00000, 1211.57, 958.132, 1182.54
5056, 0.00000, 1143.67, 935, 1149.88
5057, 0.00000, 1115.16, 915.796, 1121.88
5058, 0.00000, 1157.53, 942.181, 1116.41
5059, 0.00000, 1109.79, 922.599, 1119.83
5060, 0.00000, 1116.26, 880.944, 1067.58
5061, 0.00000, 1083.4, 896.235, 1048.22
5062, 0.00000, 1059.61, 832.887, 1001.08
5063, 0.00000, 1050.47, 834.116, 988.368
5064, 0.00000, 998.782, 819.485, 988.838
5065, 0.00000, 941.539, 754.207, 921.874
5066, 0.00000, 910.255, 746.869, 888.914
5067, 0.00000, 920.285, 723.373, 882.092
5068, 0.00000, 908.972, 722.566, 899.495
5069, 0.00000, 928.286, 741.48, 926.148
5070, 0.00000, 980.607, 796.542, 949.809
5071, 0.00000, 1020.54, 819.182, 1003.15
5072, 0.00000, 1079.73, 857.127, 1013.6
5073, 0.00000, 1143.95, 945.486, 1151.72
5074, 0.00000, 1182.33, 973.61, 1180.37
5075, 0.00000, 1221.32, 985.113, 1169.11
5076, 0.00000, 1259.37, 1003.99, 1211.66
5077, 0.00000, 1243.16, 1012.87, 1225.79
5078, 0.00000, 1278.65, 1040.7, 1239.28
5079, 0.00000, 1295.14, 1071.89, 1287.91
5080, 0.00000, 1298.87, 1024.25, 1229.66
5081, 0.00000, 1246.63, 987.828, 1199.16
5082, 0.00000, 1201.75, 974.211, 1221.78
5083, 0.00000, 1259.04, 991.794, 1184.01
5084, 0.00000, 1245.41, 967.581, 1147.55
5085, 0.00000, 1221.97, 973.821, 1185.17
5086, 0.00000, 1207.3, 955.44, 1153.49
5087, 0.00000, 1143.19, 918.446, 1156.38
5088, 0.00000, 1095.62, 863.961, 1044.01
5089, 0.00000, 1066.23, 847.291, 1013.7
5090, 0.00000, 1015.36, 797.698, 999.332
5091, 0.00000, 979.009, 771.422, 957.672
5092, 0.00000, 999.677, 776.263, 914.641
5093, 0.00000, 1029.8, 785.75, 933.401
5094, 0.00000, 988.592, 763.199, 945.934
5095, 0.00000, 1011.63, 768.856, 948.409
5096, 0.00000, 1040.81, 850.182, 1063.96
5097, 0.00000, 1117.26, 903.172, 1141.92
5098, 0.00000, 1204.27, 929.523, 1171.86
5099, 0.00000, 1156.59, 932.005, 1131.32
5100, 0.00000, 1169.9, 933.422, 1148.61
5101, 0.00000, 1109.68, 854.083, 1059.86
5102, 0.00000, 1119.9, 904.046, 1079.79
5103, 0.00000, 1084.66, 902.68, 1088.61
5104, 0.00000, 1063.62, 867.749, 1002.27
5105, 0.00000, 1080.16, 873.804, 1061.08
5106, 0.00000, 1103.54, 904.941, 1088.45
5107, 0.00000, 1108.8, 901.997, 1102.16
5108, 0.00000, 1152.6, 918.556, 1126.93
5109, 0.00000, 1125.22, 925.957, 1104.74
5110, 0.00000, 1118.59, 922.059, 1104.24
5111, 0.00000, 1104.31, 901.161, 1054.49
5112, 0.00000, 1052.63, 870.293, 1031.45
5113, 0.00000, 1020.66, 827.316, 1022.58
5114, 0.00000, 986.141, 823.503, 992.845
5115, 0.00000, 1005.85, 816.528, 981.443
5116, 0.00000, 998.038, 793.797, 947.75
5117, 0.00000, 959.8, 794.582, 987.25
5118, 0.00000, 1038.95, 830.204, 1002.34
5119, 0.00000, 1042.2, 810.578, 1012.86
5120, 0.00000, 1062.89, 847.761, 1071.9
5121, 0.00000, 1113.29, 884.468, 1102.59
5122, 0.00000, 1148.31, 930.4, 1144.24
5123, 0.00000, 1138.85, 931.726, 1133.6
5124, 0.00000, 1105.68, 918.042, 1116.09
5125, 0.00000, 1105.51, 921.916, 1086.02
5126, 0.00000, 1129.58, 937.919, 1120.57
5127, 0.00000, 1087.29, 936.166, 1074.85
5128, 0.00000, 1120.64, 937.366, 1067.52
5129, 0.00000, 1070.44, 918.295, 1022.63
5130, 0.00000, 1115.33, 922.862, 1064.85
5131, 0.00000, 1120, 938.155, 1099.17
5132, 0.00000, 1127.14, 947.148, 1085.5
5133, 0.00000, 1119.76, 957.725, 1112.18
5134, 0.00000, 1127.36, 932.952, 1079.26
5135, 0.00000, 1082.38, 878.814, 1041.83
5136, 0.00000, 1037.92, 855.162, 991.663
5137, 0.00000, 1042.15, 834.606, 1015.8
5138, 0.00000, 998.083, 828.616, 971.1
5139, 0.00000, 986.985, 823.359, 965.267
5140, 0.00000, 998.523, 825.061, 956.877
5141, 0.00000, 1016.3, 828.563, 1000.33
5142, 0.00000, 1006.3, 827.389, 992.112
5143, 0.00000, 1032.21, 854.651, 998.161
5144, 0.00000, 1095.13, 883.154, 1064.09
5145, 0.00000, 1146.91, 917.402, 1120.49
5146, 0.00000, 1165.01, 940.854, 1133.14
5147, 0.00000, 1192.18, 970.58, 1159.76
5148, 0.00000, 1184.78, 1003.68, 1158.54
5149, 0.00000, 1207.02, 1045.45, 1185.39
5150, 0.00000, 1193.8, 1052.28, 1142.6
5151, 0.00000, 1185.91, 1054.95, 1137.26
5152, 0.00000, 1179.84, 1029.84, 1130.31
5153, 0.00000, 1135.2, 1009.34, 1130.65
5154, 0.00000, 1090.23, 953.143, 1069.05
5155, 0.00000, 1107.52, 969.674, 1078.29
5156, 0.00000, 1142.18, 995.559, 1063.79
5157, 0.00000, 1185.71, 1032.01, 1131.83
5158, 0.00000, 1152.56, 995.501, 1094.48
5159, 0.00000, 1114.02, 935.77, 1030.6
5160, 0.00000, 1033.49, 880.143, 989.472
5161, 0.00000, 1052.3, 873.203, 979.067
5162, 0.00000, 996.11, 863.07, 975.263
5163, 0.00000, 953.813, 819.62, 911.014
5164, 0.00000, 936.411, 818.325, 906.167
5165, 0.00000, 972.727, 834.014, 926.529
5166, 0.00000, 987.087, 853.036, 954.766
5167, 0.00000, 989.049, 862.325, 967.71
5168, 0.00000, 1054.27, 888.712, 1028.94
5169, 0.00000, 1077.69, 902.833, 1106.43
5170, 0.00000, 1179.17, 998.462, 1167.79
5171, 0.00000, 1139.31, 981.729, 1136.82
5172, 0.00000, 1179.46, 1034.08, 1149.85
5173, 0.00000, 1160.17, 1019.98, 1123.88
5174, 0.00000, 1172.12, 1052.13, 1146.92
5175, 0.00000, 1142.87, 1053.84, 1130.51
5176, 0.00000, 1160.32, 1051.49, 1149.54
5177, 0.00000, 1153.33, 1038.12, 1159.16
5178, 0.00000, 1163, 1058.73, 1161.38
5179, 0.00000, 1153.69, 1033.86, 1119.07
5180, 0.00000, 1158.03, 1024.35, 1134.94
5181, 0.00000, 1186.26, 1036.1, 1148.77
5182, 0.00000, 1092.13, 964.856, 1074.07
5183, 0.00000, 1041.36, 933.361, 1007.07
5184, 0.00000, 1044.33, 916.689, 995.065
5185, 0.00000, 981.031, 873.957, 955.858
5186, 0.00000, 945.828, 822.328, 897.391
5187, 0.00000, 904.571, 775.907, 892.519
5188, 0.00000, 882.338, 759.239, 861.827
5189, 0.00000, 890.721, 764.749, 884.504
5190, 0.00000, 931.934, 820.087, 958.512
5191, 0.00000, 1005.56, 829.929, 965.259
5192, 0.00000, 1034.08, 840.298, 999.382
5193, 0.00000, 1038.48, 875.553, 1023.75
5194, 0.00000, 1098.91, 902.64, 1106.51
5195, 0.00000, 1099.93, 924.563, 1108.07
5196, 0.00000, 1105.22, 958.771, 1118.71
5197, 0.00000, 1142.98, 992.688, 1135.02
5198, 0.00000, 1144.61, 1003.59, 1158.79
5199, 0.00000, 1180.95, 1024.32, 1167.25
5200, 0.00000, 1139.08, 1010.76, 1092.74
5201, 0.00000, 1157.9, 986.666, 1122.09
5202, 0.00000, 1148.3, 973.399, 1133.6
5203, 0.00000, 1157.74, 989.126, 1147.36
5204, 0.00000, 1178.29, 979.59, 1149.82
5205, 0.00000, 1183.25, 989.552, 1161.12
5206, 0.00000, 1182.08, 1004.72, 1178.26
5207, 0.00000, 1117.67, 915.802, 1065.7
5208, 0.00000, 1076.95, 913.972, 1036.45
5209, 0.00000, 1051.49, 856.554, 1012.48
5210, 0.00000, 1004.92, 824.306, 966.53
5211, 0.00000, 1023.96, 830.711, 1005.83
5212, 0.00000, 996.632, 818.2, 961.859
5213, 0.00000, 1020.18, 806.723, 959.261
5214, 0.00000, 1069.62, 864.435, 1030
5215, 0.00000, 1070.07, 884.783, 1074.75
5216, 0.00000, 1108.21, 912.599, 1120.46
5217, 0.00000, 1168.92, 981.086, 1132.35
5218, 0.00000, 1176.35, 978.417, 1161.33
5219, 0.00000, 1207.64, 1023.36, 1197.31
5220, 0.00000, 1248.91, 1055.58, 1228.64
5221, 0.00000, 1278.66, 1064.64, 1268.74
5222, 0.00000, 1273.29, 1088.2, 1276.54
5223, 0.00000, 1260.6, 1108.83, 1258.99
5224, 0.00000, 1256.18, 1077.69, 1283.57
5225, 0.00000, 1225.89, 1022, 1222.03
5226, 0.00000, 1247.73, 1027.58, 1216.5
5227, 0.00000, 1271.37, 1035.63, 1272.54
5228, 0.00000, 1262.1, 1040.19, 1265
5229, 0.00000, 1291.42, 1052.8, 1290.82
5230, 0.00000, 1273.59, 1031.53, 1238.94
5231, 0.00000, 1210.91, 955.307, 1171.16
5232, 0.00000, 1132.17, 926.941, 1101.86
5233, 0.00000, 1155.33, 895.938, 1053.27
5234, 0.00000, 1108.69, 851.689, 1040.77
5235, 0.00000, 1029.8, 821.831, 1030.69
5236, 0.00000, 1080.45, 895.11, 1077.82
5237, 0.00000, 1046.06, 810.205, 986.706
5238, 0.00000, 1143.87, 913.839, 1095.49
5239, 0.00000, 1110.96, 904.182, 1148.27
5240, 0.00000, 1165.7, 944.59, 1183.93
5241, 0.00000, 1273.31, 1016.24, 1223.29
5242, 0.00000, 1293.47, 1013.89, 1244.88
5243, 0.00000, 1272.34, 1055.72, 1277.83
5244, 0.00000, 1297.48, 1075.33, 1289.22
5245, 0.00000, 1294.98, 1086.24, 1270.04
5246, 0.00000, 1294.89, 1086.29, 1264.1
5247, 0.00000, 1277.97, 1078.54, 1270.09
5248, 0.00000, 1277.02, 1076.29, 1255.95
5249, 0.00000, 1260.86, 1068.77, 1257.73
5250, 0.00000, 1293.99, 1053.12, 1234.89
5251, 0.00000, 1288.02, 1064.58, 1280.46
5252, 0.00000, 1273.99, 1071.42, 1275.88
5253, 0.00000, 1268.62, 1067.92, 1289.69
5254, 0.00000, 1252.29, 1036.33, 1266.74
5255, 0.00000, 1234.88, 1033.73, 1235.61
5256, 0.00000, 1242.62, 1034.7, 1236.79
5257, 0.00000, 1255.19, 1003.83, 1230.98
5258, 0.00000, 1249.45, 1020.07, 1192.79
5259, 0.00000, 1248.3, 1013.18, 1190.74
5260, 0.00000, 1125.67, 894.448, 1068.61
5261, 0.00000, 1091.88, 881.03, 1082.35
5262, 0.00000, 1079.59, 903.87, 1070.54
5263, 0.00000, 1104.7, 878.396, 1134.14
5264, 0.00000, 1153.48, 912.987, 1176.76
5265, 0.00000, 1219.27, 982.077, 1248.55
5266, 0.00000, 1256.26, 1019.56, 1259.6
5267, 0.00000, 1287.29, 1058.92, 1299.01
5268, 0.00000, 1239.08, 1068.66, 1278.45
5269, 0.00000, 1238.93, 1069.23, 1276.35
5270, 0.00000, 1260.98, 1084.09, 1272.07
5271, 0.00000, 1262.43, 1078.53, 1207.15
5272, 0.00000, 1240.37, 1070.17, 1222.79
5273, 0.00000, 1230.12, 1068.69, 1228.42
5274, 0.00000, 1225.52, 1064.1, 1233.15
5275, 0.00000, 1237.5, 1065.88, 1212.54
5276, 0.00000, 1249.56, 1066.75, 1223.54
5277, 0.00000, 1267.93, 1070.41, 1219.84
5278, 0.00000, 1205.06, 1025.96, 1196.68
5279, 0.00000, 1209.7, 1010.53, 1174.35
5280, 0.00000, 1143.56, 969.59, 1107.36
5281, 0.00000, 1071.31, 908.944, 1036.38
5282, 0.00000, 1024.73, 873.845, 967.456
5283, 0.00000, 1031.9, 856.593, 998.383
5284, 0.00000, 1023.02, 867.341, 984.908
5285, 0.00000, 1037.07, 845.966, 991.398
5286, 0.00000, 1041.34, 872.581, 1031.24
5287, 0.00000, 1066.92, 876.746, 1046.28
5288, 0.00000, 1088.61, 922.364, 1076.76
5289, 0.00000, 1076.82, 908.867, 1094.09
5290, 0.00000, 1137.76, 988.813, 1166.32
5291, 0.00000, 1175.58, 994.792, 1150.09
5292, 0.00000, 1144.74, 1009.08, 1144.55
5293, 0.00000, 1161.58, 1021.71, 1141.22
5294, 0.00000, 1173.18, 1027.1, 1153.32
5295, 0.00000, 1205.12, 1062.12, 1176.52
5296, 0.00000, 1140.95, 1024.49, 1129.1
5297, 0.00000, 1147.82, 1005.83, 1118.49
5298, 0.00000, 1108.59, 973.563, 1085.4
5299, 0.00000, 1134.37, 1001.65, 1093.09
5300, 0.00000, 1104.59, 973.583, 1072.94
5301, 0.00000, 1113.7, 983.656, 1071.47
5302, 0.00000, 1104.97, 988.546, 1072.98
5303, 0.00000, 1067.95, 952.425, 1029.5
5304, 0.00000, 1028.02, 913.357, 998.366
5305, 0.00000, 978.123, 878.061, 950.128
5306, 0.00000, 977.143, 862.977, 971.402
5307, 0.00000, 940.623, 828.893, 897.71
5308, 0.00000, 895.739, 805.269, 870.124
5309, 0.00000, 913.832, 799.684, 886.913
5310, 0.00000, 918.147, 831.136, 906.364
5311, 0.00000, 943.434, 856.501, 924.497
5312, 0.00000, 992.328, 892.118, 970.2
5313, 0.00000, 1054.1, 947.693, 1048.6
5314, 0.00000, 1101.03, 974.034, 1062.66
5315, 0.00000, 1123.55, 999.331, 1127.02
5316, 0.00000, 1181.19, 1047.54, 1164.77
5317, 0.00000, 1178.34, 1061.63, 1154.61
5318, 0.00000, 1154.05, 1053.27, 1171.82
5319, 0.00000, 1169.71, 1063.02, 1151.01
5320, 0.00000, 1159.22, 1044.28, 1158.45
5321, 0.00000, 1152.73, 1044.17, 1121.41
5322, 0.00000, 1111.93, 997.563, 1096.15
5323, 0.00000, 1136.91, 1011.61, 1091.54
5324, 0.00000, 1111.32, 995.217, 1088.7
5325, 0.00000, 1066.19, 951.313, 1046.84
5326, 0.00000, 1026.47, 910.19, 1005.92
5327, 0.00000, 1011.68, 889.041, 971.551
5328, 0.00000, 948.76, 839.935, 900.687
5329, 0.00000, 895.624, 809.907, 885.116
5330, 0.00000, 875.12, 770.091, 872.889
5331, 0.00000, 840.34, 758.267, 833.811
5332, 0.00000, 857.344, 757.276, 822.76
5333, 0.00000, 830.725, 749.946, 807.042
5334, 0.00000, 868.695, 788.612, 855.902
5335, 0.00000, 908.685, 802.276, 863.986
5336, 0.00000, 915.331, 825.215, 914.684
5337, 0.00000, 1004.37, 890.79, 1005.72
5338, 0.00000, 1008.04, 897.121, 1013.66
5339, 0.00000, 1037.98, 908.409, 1037.71
5340, 0.00000, 1049.47, 947.502, 1051.52
5341, 0.00000, 1071.12, 941.682, 1053.91
5342, 0.00000, 1086.2, 976.67, 1072.59
5343, 0.00000, 1115.47, 1013.04, 1125.38
5344, 0.00000, 1054.38, 948.16, 1058.77
5345, 0.00000, 1061.44, 961.077, 1057.34
5346, 0.00000, 1056.53, 968.891, 1068.31
5347, 0.00000, 1071.32, 950.123, 1040.71
5348, 0.00000, 1080.7, 979.089, 1065.48
5349, 0.00000, 1067.28, 939.952, 1043.87
5350, 0.00000, 1031.28, 916.832, 1001.14
5351, 0.00000, 979.768, 867.838, 941.552
5352, 0.00000, 923.136, 826.746, 897.51
5353, 0.00000, 913.253, 817.21, 867.963
5354, 0.00000, 869.383, 790.131, 864.267
5355, 0.00000, 854.19, 759.217, 817.271
5356, 0.00000, 869.071, 783.844, 835.124
5357, 0.00000, 833.375, 731.698, 796.128
5358, 0.00000, 838.001, 754.603, 818.663
5359, 0.00000, 913.927, 823.433, 897.33
5360, 0.00000, 967.607, 860.13, 941.676
5361, 0.00000, 1027.08, 903.412, 1011.59
5362, 0.00000, 1092.01, 966.477, 1084.78
5363, 0.00000, 1112.91, 980.919, 1079.86
5364, 0.00000, 1141.25, 1028.67, 1119.92
5365, 0.00000, 1137.35, 1011.23, 1120.43
5366, 0.00000, 1139.07, 1020.39, 1124.16
5367, 0.00000, 1141.91, 1019, 1127.63
5368, 0.00000, 1174.57, 1049.98, 1157.14
5369, 0.00000, 1136.84, 1018.91, 1120.1
5370, 0.00000, 1093.14, 992.825, 1094
5371, 0.00000, 1093.05, 974.899, 1075.16
5372, 0.00000, 1103.52, 982.617, 1099.37
5373, 0.00000, 1080.74, 970.792, 1062.16
5374, 0.00000, 1061.39, 934.155, 1028.07
5375, 0.00000, 966.836, 869.129, 954.955
5376, 0.00000, 921.641, 825.161, 900.546
5377, 0.00000, 870.529, 787.786, 843.214
5378, 0.00000, 848.948, 757.261, 817.228
5379, 0.00000, 819.025, 726.263, 775.623
5380, 0.00000, 777.554, 700.255, 747.998
5381, 0.00000, 790.563, 702.907, 764.558
5382, 0.00000, 872.325, 776.629, 834.559
5383, 0.00000, 863.147, 772.726, 870.517
5384, 0.00000, 945.479, 839.426, 935.389
5385, 0.00000, 975.795, 872.078, 964.443
5386, 0.00000, 1058.49, 928.71, 1035.81
5387, 0.00000, 1065.93, 948.74, 1052.48
5388, 0.00000, 1099.35, 966.044, 1056.77
5389, 0.00000, 1107.68, 970.111, 1093.51
5390, 0.00000, 1139.13, 1011.56, 1120.59
5391, 0.00000, 1126.5, 1010.92, 1122.41
5392, 0.00000, 1104.84, 984.318, 1087.35
5393, 0.00000, 1088.31, 971.982, 1072.16
5394, 0.00000, 1064.73, 936.817, 1059.71
5395, 0.00000, 1077.43, 972.961, 1085.38
5396, 0.00000, 1101.87, 999.576, 1090.48
5397, 0.00000, 1055.15, 935.799, 1049.97
5398, 0.00000, 1019.32, 898.574, 986.759
5399, 0.00000, 980.332, 868.223, 945.334
5400, 0.00000, 888.153, 819.395, 875.139
5401, 0.00000, 886.527, 801.144, 877.789
5402, 0.00000, 849.381, 767.588, 822.182
5403, 0.00000, 795.815, 715.133, 779.069
5404, 0.00000, 817.156, 740.695, 809.15
5405, 0.00000, 793.208, 722.604, 780.163
5406, 0.00000, 825.569, 749.028, 823.741
5407, 0.00000, 879.471, 785.626, 852.235
5408, 0.00000, 959.728, 859.282, 965.418
5409, 0.00000, 978.096, 875.476, 958.308
5410, 0.00000, 1070.43, 926.52, 1045.22
5411, 0.00000, 1103.66, 974.386, 1085.16
5412, 0.00000, 1099.09, 974.484, 1087.49
5413, 0.00000, 1116.96, 984.083, 1112.97
5414, 0.00000, 1118.78, 986.062, 1114.77
5415, 0.00000, 1267.15, 1058.58, 1298.31
5416, 0.00000, 1255.65, 1146.31, 1243.78
5417, 0.00000, 1099.03, 988.673, 1103.27
5418, 0.00000, 1060.46, 936.588, 1053.73
5419, 0.00000, 1083.6, 955.047, 1068.91
5420, 0.00000, 1120.47, 976.206, 1091.66
5421, 0.00000, 1096.29, 946.06, 1040.82
5422, 0.00000, 1056.49, 927.485, 1013.98
5423, 0.00000, 1044.78, 912.619, 1002.38
5424, 0.00000, 922.227, 819.609, 908.567
5425, 0.00000, 900.544, 792.296, 862.807
5426, 0.00000, 897.364, 800.327, 861.395
5427, 0.00000, 854.524, 742.438, 821.714
5428, 0.00000, 861.688, 764.215, 839.347
5429, 0.00000, 833.094, 746.624, 819.651
5430, 0.00000, 883.529, 769.664, 886.74
5431, 0.00000, 927.899, 777.733, 898.225
5432, 0.00000, 948.191, 824.328, 956.323
5433, 0.00000, 1030.35, 852.409, 987.381
5434, 0.00000, 1020.76, 889.019, 1003.2
5435, 0.00000, 1100.44, 950.105, 1084.13
5436, 0.00000, 1101.48, 973.003, 1111.07
5437, 0.00000, 1127.23, 992.073, 1087.75
5438, 0.00000, 1129.24, 1010.2, 1115.58
5439, 0.00000, 1133.31, 1010.35, 1097.67
5440, 0.00000, 1121.09, 1001.94, 1096.07
5441, 0.00000, 1126.09, 1003.21, 1098.64
5442, 0.00000, 1070.71, 956.538, 1066.2
5443, 0.00000, 1101.25, 998.65, 1098.67
5444, 0.00000, 1149.03, 1010.16, 1140.84
5445, 0.00000, 1134.91, 1007.26, 1104.48
5446, 0.00000, 1099.28, 973.46, 1080.98
5447, 0.00000, 1058.1, 932.964, 1020.09
5448, 0.00000, 983.458, 877.861, 953.442
5449, 0.00000, 1018, 885.076, 973.424
5450, 0.00000, 929.735, 804.956, 885.564
5451, 0.00000, 915.672, 805.151, 886.685
5452, 0.00000, 908.758, 800.337, 878.865
5453, 0.00000, 893.348, 783.225, 873.083
5454, 0.00000, 923.781, 796.708, 909.118
5455, 0.00000, 946.142, 789.816, 923.897
5456, 0.00000, 1005.74, 830.404, 976.129
5457, 0.00000, 1053.83, 895.219, 1013.79
5458, 0.00000, 1092.12, 919.359, 1037.52
5459, 0.00000, 1185.29, 992.951, 1128.2
5460, 0.00000, 1095.08, 960.761, 1088.56
5461, 0.00000, 1125.27, 1000.72, 1092.72
5462, 0.00000, 1153.05, 1032.92, 1114.86
5463, 0.00000, 1142.17, 1006.42, 1103.8
5464, 0.00000, 1127.99, 993.617, 1082.99
5465, 0.00000, 1119.8, 989.273, 1102.58
5466, 0.00000, 1100.84, 967.623, 1107.06
5467, 0.00000, 1120.09, 991.352, 1087.57
5468, 0.00000, 1140.28, 1012.28, 1112.78
5469, 0.00000, 1118.27, 986.037, 1058.54
5470, 0.00000, 1073.29, 957.7, 1040.26
5471, 0.00000, 1046.76, 930.113, 1011.41
5472, 0.00000, 985.872, 879.88, 954.891
5473, 0.00000, 955.086, 859.587, 933.708
5474, 0.00000, 908.965, 812.439, 905.101
5475, 0.00000, 908.3, 804.322, 858.292
5476, 0.00000, 914.837, 810.375, 903.475
5477, 0.00000, 886.312, 793.354, 862.98
5478, 0.00000, 919.067, 830.54, 907.191
5479, 0.00000, 953.578, 828.354, 907.938
5480, 0.00000, 968.99, 855.162, 925.351
5481, 0.00000, 1003.28, 884.639, 996.664
5482, 0.00000, 1088.71, 945.152, 1067.7
5483, 0.00000, 1140.45, 982.68, 1123.81
5484, 0.00000, 1106.34, 996.392, 1118.75
5485, 0.00000, 1122.87, 984.363, 1141.26
5486, 0.00000, 1139.23, 1027.58, 1144.74
5487, 0.00000, 1125.1, 1030.56, 1129.21
5488, 0.00000, 1102.35, 1006.97, 1107.2
5489, 0.00000, 1087.53, 977.29, 1079.4
5490, 0.00000, 1093.39, 972.903, 1094.21
5491, 0.00000, 1129.61, 982.052, 1087.02
5492, 0.00000, 1181.78, 1030.36, 1163.35
5493, 0.00000, 1179.76, 1004.69, 1132.14
5494, 0.00000, 1118.62, 956.999, 1097.89
5495, 0.00000, 1051.7, 925.702, 1038.87
5496, 0.00000, 1019.62, 881.539, 978.379
5497, 0.00000, 1015.5, 884.484, 998.121
5498, 0.00000, 999.82, 825.317, 940.607
5499, 0.00000, 981.292, 834.455, 949.121
5500, 0.00000, 995.788, 802.641, 925.567
5501, 0.00000, 966.599, 808.426, 952.477
5502, 0.00000, 1000.43, 854.065, 976.1
5503, 0.00000, 1015.35, 847.289, 986.882
5504, 0.00000, 995.545, 834.896, 968.313
5505, 0.00000, 1118.49, 915.125, 1106.19
5506, 0.00000, 1144.25, 963.117, 1140.57
5507, 0.00000, 1163.98, 1001.24, 1118.39
5508, 0.00000, 1161.19, 1000.93, 1158.01
5509, 0.00000, 1146.79, 979.801, 1124.12
5510, 0.00000, 1139.46, 991.745, 1137.41
5511, 0.00000, 1126.33, 1016.85, 1127.7
5512, 0.00000, 1113.71, 982.759, 1123.63
5513, 0.00000, 1167.47, 1019.65, 1143.86
5514, 0.00000, 1126.89, 983.908, 1109.38
5515, 0.00000, 1155.02, 990.447, 1141.5
5516, 0.00000, 1188.89, 989.656, 1164.98
5517, 0.00000, 1140.98, 966.22, 1114.01
5518, 0.00000, 1120.74, 911.572, 1048.66
5519, 0.00000, 1088.8, 883.203, 1041.23
5520, 0.00000, 1048.57, 884.942, 1027.77
5521, 0.00000, 992.968, 837.339, 952.609
5522, 0.00000, 987.635, 812.137, 938.269
5523, 0.00000, 972.405, 800.93, 936.369
5524, 0.00000, 919.254, 775.088, 921.276
5525, 0.00000, 930.326, 778.758, 922.573
5526, 0.00000, 1000.56, 833.023, 966.373
5527, 0.00000, 1051.06, 821.191, 983.546
5528, 0.00000, 1079.26, 876.97, 1064.91
5529, 0.00000, 1119.9, 917.551, 1069.09
5530, 0.00000, 1186.33, 948.028, 1132.42
5531, 0.00000, 1255.03, 1041.8, 1237.61
5532, 0.00000, 1178.97, 1002.17, 1216.11
5533, 0.00000, 1170.63, 1020.61, 1195.56
5534, 0.00000, 1190.02, 1017.46, 1190.58
5535, 0.00000, 1185.57, 1002.34, 1165.75
5536, 0.00000, 1124.8, 986.394, 1143.65
5537, 0.00000, 1140.73, 987.893, 1111.08
5538, 0.00000, 1140.89, 989.616, 1116.59
5539, 0.00000, 1117.59, 977.614, 1138.08
5540, 0.00000, 1206.07, 1040.27, 1181.26
5541, 0.00000, 1200.26, 1009.94, 1166.14
5542, 0.00000, 1147.34, 967.206, 1151.06
5543, 0.00000, 1120.93, 947.362, 1075.81
5544, 0.00000, 1061.22, 895.262, 1043.88
5545, 0.00000, 1048.9, 862.9, 1021.78
5546, 0.00000, 1035.53, 849.226, 1002.22
5547, 0.00000, 967.544, 820.102, 963.896
5548, 0.00000, 984.351, 826.464, 994.849
5549, 0.00000, 981.161, 830.215, 977.312
5550, 0.00000, 1072.62, 894.209, 1045.94
5551, 0.00000, 1048.17, 880.018, 1027.3
5552, 0.00000, 1125.51, 953.792, 1119.93
5553, 0.00000, 1122.25, 956.011, 1123.27
5554, 0.00000, 1132.27, 955.454, 1111.14
5555, 0.00000, 1133.28, 963.405, 1121.61
5556, 0.00000, 1165.05, 968.945, 1165.66
5557, 0.00000, 1122.85, 954.107, 1168.48
5558, 0.00000, 1147.75, 944.168, 1117.92
5559, 0.00000, 1118.49, 934.506, 1097.51
5560, 0.00000, 1125.39, 921.572, 1069.63
5561, 0.00000, 1121.66, 908.275, 1098.07
5562, 0.00000, 1036.76, 900.274, 1071.08
5563, 0.00000, 1168.89, 958.541, 1118.07
5564, 0.00000, 1148.62, 947.302, 1135.74
5565, 0.00000, 1082.82, 922.892, 1091.38
5566, 0.00000, 1057.32, 883.341, 1034.1
